년월,영업장,구분,메뉴명_한글,메뉴명_영문,제공대상,주문건수,제공수량
Aug-18,힐튼,기타,ADD-화인스위트,,일반,4,4
Aug-18,힐튼,기타,NO-ICE,,일반,22,107
Aug-18,힐튼,기타,NO-SUGAR,,일반,91,98
Aug-18,힐튼,기타,사탕,,일반,52,123
Aug-18,힐튼,기타,2인 식사,,일반,284,284
Aug-18,힐튼,기타,레스토랑에서식사,,일반,29,29
Aug-18,힐튼,기타,믹스넛(혼합땅콩),,VIP,278,13135
Aug-18,힐튼,기타,VIP용 초콜릿,,일반,77,157
Aug-18,힐튼,기타,"광동쌍화탕(VIP,COLD)",,일반,8,10
Aug-18,힐튼,기타,호두,,일반,27,30
Aug-18,힐튼,기타,3인 식사,,일반,2,2
Aug-18,힐튼,기타,진하게,,일반,38,38
Aug-18,힐튼,기타,VIP용 홍삼한뿌리,,일반,215,392
Aug-18,힐튼,기타,페리에워터(BOTTLE),,일반,383,514
Aug-18,힐튼,기타,ICE,,일반,5,5
Aug-18,힐튼,기타,더블(큰잔),,일반,77,90
Aug-18,힐튼,기타,에비앙생수(330ML),,일반,920,1361
Aug-18,힐튼,기타,물수건(HOT),물수건,일반,364,402
Aug-18,힐튼,기타,1인 식사,,일반,35,35
Aug-18,힐튼,기타,얼음잔,,일반,226,265
Sep-18,힐튼,숲/샌드위치,후라이드 에그(2알),Fried Egg,VIP,212,276
Sep-18,힐튼,숲/샌드위치,세븐럭샌드위치,7 Luck Sandwich(세븐럭샌드위치),일반,923,940
Sep-18,힐튼,숲/샌드위치,활전복죽,Rice Porridge with Abalone(활전복죽),일반,1204,1214
Sep-18,힐튼,라이스류,소고기카레라이스,Beef Curry Rice(비프카레라이스),일반,1401,1406
Sep-18,힐튼,라이스류,찜닭정식,Braised Chicken(찜닭정식),일반,2790,2796
Sep-18,힐튼,라이스류,갈치구이정식(VIP),Grilled Cutlassfish(갈치구이정식),VIP,56,56
Sep-18,힐튼,라이스류,해산물버터구이,Grilled Seafood with Butter(해산물버터구이),VIP,41,41
Sep-18,힐튼,라이스류,나주곰탕,NaJu Beef Bone Soup(나주곰탕),일반,3914,3922
Sep-18,힐튼,라이스류,동파육(VIP용),Fried Pork Belly in Soy Sauce(동파육),VIP,28,28
Sep-18,힐튼,라이스류,제육덮밥,Spicy Stir-fried Pork with Rice(제육덮밥),일반,2093,2095
Sep-18,힐튼,라이스류,매운팔보채덮밥,Rice Topped with Stir-Fried Mixed Seafood and Vegetables(매운팔보채덮밥),일반,1722,1725
Sep-18,힐튼,라이스류,참치회덮밥,Rice with Sliced Raw Tuna(참치회덮밥),일반,1373,1380
Sep-18,힐튼,라이스류,묵비빔밥,Bibimbap(묵비빔밥),일반,62,62
Sep-18,힐튼,라이스류,자연송이전복볶음(VIP용),Stir fried Abalone with Natural pine mushrooms(자연송이전복볶음),VIP,300,304
Sep-18,힐튼,라이스류,돈육갈비찜,Braised Pork Ribs(돈육갈비찜),일반,650,657
Sep-18,힐튼,라이스류,현미밥(VIP용),,VIP,61,64
Sep-18,힐튼,라이스류,세븐럭스테이크,7Luck Steak(세븐럭스테이크),일반,912,916
Sep-18,힐튼,라이스류,부대찌개정식,Spicy Sausage Stew(부대찌개정식),일반,438,439
Sep-18,힐튼,라이스류,LA 갈비정식(VIP),Marinated and Grilled LA Beef ribs(LA갈비정식),VIP,491,516
Sep-18,힐튼,라이스류,아욱국정식,Soybean Paste Soup with Curled Mallow(아욱국정식),일반,1524,1531
Sep-18,힐튼,라이스류,불고기정식,Bulgogi with Rice(불고기정식),일반,386,387
Sep-18,힐튼,라이스류,알탕정식,Spicy Fish Roe Stew(알탕정식),일반,2542,2551
Sep-18,힐튼,라이스류,전복미역국,Seaweed Soup with Abalone(전복미역국),일반,316,318
Sep-18,힐튼,라이스류,된장찌개정식,Soybean Paste Stew (된장찌개정식),일반,2496,2498
Sep-18,힐튼,라이스류,새우볶음밥,Fried Shrimp Rice(새우볶음밥),일반,3624,3635
Sep-18,힐튼,라이스류,훈제오리볶음,Stir-fried Smoked Duck(훈제오리볶음),일반,3163,3169
Sep-18,힐튼,라이스류,생선구이정식(VIP용),Grilled fish with Rice(생선구이정식),VIP,399,425
Sep-18,힐튼,라이스류,장어덮밥,Rice with Grilled Eel(장어덮밥정식),일반,2282,2316
Sep-18,힐튼,라이스류,아욱국&치킨윙,Soybean Paste Soup with Curled Mallow & Grilled Chicken Wings(아욱국&치킨윙),일반,12,12
Sep-18,힐튼,면류,해산물볶음면,Stir-fried Noodles with Seafood(해산물볶음면),일반,5101,5129
Sep-18,힐튼,면류,물냉면,Cold Buckwheat Noodles(물냉면),일반,215,222
Sep-18,힐튼,면류,신라면,"Korean Ramen(Shin Ramen,신라면)",일반,996,1008
Sep-18,힐튼,면류,토마토스파게티,Spaghetti with Tomato Sauce(토마토스파게티),일반,123,123
Sep-18,힐튼,VIP안주,거봉(VIP용),,VIP,35,37
Sep-18,힐튼,VIP안주,복숭아(VIP용),,VIP,191,217
Sep-18,힐튼,VIP안주,수박(VIP),,VIP,165,179
Sep-18,힐튼,VIP안주,메론(VIP용),,VIP,134,145
Sep-18,힐튼,VIP안주,파인애플(VIP용),,VIP,72,78
Sep-18,힐튼,VIP안주,계절과일(VIP용),Seasonal Fresh Fruits,VIP,1426,1530
Sep-18,힐튼,VIP안주,전통한과(VIP용),Traditional Korean Sweets,VIP,33,41
Sep-18,힐튼,VIP안주,웰컴 트레이(H_PIT),Welcome Tray Service,VIP,9,20
Sep-18,힐튼,VIP안주,조각케익(VIP용),Piece of Cake(조각케익),VIP,68,91
Sep-18,힐튼,VIP안주,배(VIP용),,VIP,40,42
Sep-18,힐튼,VIP안주,과일치즈(VIP용),,VIP,6,7
Sep-18,힐튼,VIP안주,모둠치즈(VIP용),Assorted Cheese,VIP,85,90
Sep-18,힐튼,VIP안주,육포(VIP용),Beef Jerky,VIP,266,305
Sep-18,힐튼,브랜디,브랜디스트레이트,,일반,6,14
Sep-18,힐튼,브랜디,브랜디 온더락(싱글),,일반,2,2
Sep-18,힐튼,브랜디,헤네시XO스트레이트,,일반,23,35
Sep-18,힐튼,브랜디,브랜디온더락더블,,일반,4,5
Sep-18,힐튼,브랜디,헤네시XO온더락,,일반,46,59
Sep-18,힐튼,위스키,발렌타인17년 워터,,일반,22,30
Sep-18,힐튼,위스키,조니워커블루 워터,,일반,3,4
Sep-18,힐튼,위스키,발렌타인17년 소다,,일반,108,116
Sep-18,힐튼,위스키,발렌타인17년 스트레이트,,일반,8,19
Sep-18,힐튼,위스키,발렌타인17년 온더락,,일반,64,67
Sep-18,힐튼,위스키,조니워커블루 스트레이트,,일반,1,2
Sep-18,힐튼,위스키,조니워커블루 온더락,,일반,110,153
Sep-18,힐튼,위스키,조니워커블루 소다,,일반,71,76
Sep-18,힐튼,레드와인,레드와인,,일반,43,47
Sep-18,힐튼,화이트와인,화이트와인,,일반,7,7
Sep-18,힐튼,맥주,아사히,,일반,314,427
Sep-18,힐튼,맥주,생맥주+믹스넛,,VIP,3,470
Sep-18,힐튼,맥주,생맥주,,VIP,30,1902
Sep-18,힐튼,생과일주스,생과일주스(오렌지),,VIP,107,115
Sep-18,힐튼,생과일주스,생과일주스(토마토),,VIP,189,213
Sep-18,힐튼,생과일주스,생과일주스(키위),,VIP,413,470
Sep-18,힐튼,생과일주스,생과일주스(인삼),,VIP,93,110
Sep-18,힐튼,아이스크림,녹차아이스크림,,일반,51,58
Sep-18,힐튼,아이스크림,바닐라아이스크림,,일반,161,180
Sep-18,힐튼,아이스크림,딸기아이스크림,,일반,103,128
Sep-18,힐튼,아이스크림,초코아이스크림,,일반,47,57
Sep-18,힐튼,주류(일반용),소주 스트레이트,,일반,1,1
Sep-18,힐튼,주류(일반용),잭다니엘 스트레이트,,일반,2,2
Sep-18,힐튼,주류(일반용),생맥주+믹스넛,,일반,138,1320
Sep-18,힐튼,주류(일반용),위스키스트레이트(싱글),,일반,4,4
Sep-18,힐튼,주류(일반용),위스키스트레이트(더블),,일반,20,21
Sep-18,힐튼,주류(일반용),위스키온더락(더블),,일반,65,74
Sep-18,힐튼,주류(일반용),잭다니엘 온더락,,일반,35,35
Sep-18,힐튼,주류(일반용),화이트와인,,일반,35,35
Sep-18,힐튼,주류(일반용),소주 온더락,,일반,3,4
Sep-18,힐튼,주류(일반용),레드와인,,일반,87,96
Sep-18,힐튼,주류(일반용),생맥주,,일반,1453,13132
Sep-18,힐튼,주류(일반용),위스키온더락(싱글),,일반,51,52
Sep-18,힐튼,칵테일,위스키 소다,,일반,616,664
Sep-18,힐튼,칵테일,위스키 콕,,일반,11,11
Sep-18,힐튼,칵테일,소주우롱워터,,일반,46,49
Sep-18,힐튼,칵테일,보드카 토닉,,일반,8,8
Sep-18,힐튼,칵테일,위스키 사이다,,일반,1,1
Sep-18,힐튼,칵테일,잭 콕,,일반,57,64
Sep-18,힐튼,칵테일,브랜디 워터,,일반,2,2
Sep-18,힐튼,칵테일,진 토닉,,일반,81,85
Sep-18,힐튼,칵테일,잭다니엘 소다,,일반,16,16
Sep-18,힐튼,칵테일,위스키 워터(COLD),,일반,102,107
Sep-18,힐튼,칵테일,위스키 진저엘,,일반,3,3
Sep-18,힐튼,칵테일,럼 콕,,일반,1,1
Sep-18,힐튼,칵테일,소주 워터(COLD),,일반,25,25
Sep-18,힐튼,음료,생강차(VIP),,일반,56,66
Sep-18,힐튼,음료,자스민차(주전자),,VIP,1,1
Sep-18,힐튼,음료,아이스 인삼차,,일반,4,4
Sep-18,힐튼,음료,아이스 우롱차,,일반,201,462
Sep-18,힐튼,음료,우유(HOT),,일반,263,4859
Sep-18,힐튼,음료,소다수,,일반,6,22
Sep-18,힐튼,음료,우롱차,,일반,65,191
Sep-18,힐튼,음료,아이스 홍차,,일반,290,2647
Sep-18,힐튼,음료,아이스 보리차(오차),,일반,30,115
Sep-18,힐튼,음료,유자차(VIP),,일반,44,59
Sep-18,힐튼,음료,아이스 꿀차,,일반,13,105
Sep-18,힐튼,음료,HOT WATER,,일반,25,112
Sep-18,힐튼,음료,보리차(오차),,일반,100,157
Sep-18,힐튼,음료,아이스 녹차,,일반,119,314
Sep-18,힐튼,음료,레몬 스쿼시,,일반,323,2793
Sep-18,힐튼,음료,아이스 유자차(VIP),,일반,3,3
Sep-18,힐튼,음료,아이스 밀크티,,일반,17,45
Sep-18,힐튼,음료,녹차,,일반,250,658
Sep-18,힐튼,음료,레몬티,,일반,79,367
Sep-18,힐튼,음료,칠성사이다,,일반,139,4754
Sep-18,힐튼,음료,자스민차,,일반,12,12
Sep-18,힐튼,음료,우유(COLD),,일반,141,4241
Sep-18,힐튼,음료,생수(BOTTLE),,일반,88,19903
Sep-18,힐튼,음료,꿀차,,일반,41,236
Sep-18,힐튼,음료,보이차(주전자),,VIP,23,27
Sep-18,힐튼,음료,HOT WATER(주전자),,VIP,2,2
Sep-18,힐튼,음료,비락식혜(VIP),,일반,13,14
Sep-18,힐튼,음료,핫 초코,핫 초코,일반,73,433
Sep-18,힐튼,음료,콜라,,일반,808,11050
Sep-18,힐튼,음료,"우유(HOT,SUGAR)",,일반,172,1248
Sep-18,힐튼,음료,다이어트 콜라,,일반,28,267
Sep-18,힐튼,음료,토닉워터,,일반,5,38
Sep-18,힐튼,음료,홍차,,일반,63,323
Sep-18,힐튼,음료,토마토주스,,일반,77,1909
Sep-18,힐튼,음료,밀크티,,일반,33,96
Sep-18,힐튼,음료,인삼차,,일반,157,478
Sep-18,힐튼,음료,아이스 워터,,일반,18,318
Sep-18,힐튼,음료,대추차(VIP),,일반,45,61
Sep-18,힐튼,음료,진저엘,,일반,18,69
Sep-18,힐튼,음료,오렌지주스,,일반,101,1847
Sep-18,힐튼,음료,아이스 초코,,일반,78,315
Sep-18,힐튼,음료,매실주스,,일반,23,556
Sep-18,힐튼,커피,아이스커피(설탕),,일반,42,165
Sep-18,힐튼,커피,아이스커피(크림),,일반,24,69
Sep-18,힐튼,커피,아메리칸 커피(블랙),,일반,141,420
Sep-18,힐튼,커피,크림커피,,일반,54,216
Sep-18,힐튼,커피,아이스카페라떼,,일반,114,286
Sep-18,힐튼,커피,커피(일반),,일반,417,2242
Sep-18,힐튼,커피,블랙커피,,일반,863,3853
Sep-18,힐튼,커피,에스프레소 커피,,일반,28,103
Sep-18,힐튼,커피,카푸치노 커피,,일반,133,432
Sep-18,힐튼,커피,아이스커피(일반),,일반,443,7851
Sep-18,힐튼,커피,아이스커피(블랙),,일반,963,2569
Sep-18,힐튼,커피,설탕커피,,일반,60,403
Sep-18,힐튼,커피,아메리칸 커피(설탕),,일반,7,83
Sep-18,힐튼,커피,아이스카푸치노,,일반,34,138
Sep-18,힐튼,커피,카페라테(카페오레),,일반,225,843
Sep-18,힐튼,기타,컨디션(VIP),,VIP,16,26
Sep-18,힐튼,기타,물수건(COOL),,일반,209,274
Sep-18,힐튼,기타,ICE,,일반,8,8
Sep-18,힐튼,기타,초콜릿(스니커즈),,일반,216,441
Sep-18,힐튼,기타,레스토랑에서식사,,일반,18,19
Sep-18,힐튼,기타,3인 식사,,일반,3,3
Sep-18,힐튼,기타,핫식스(에너지드링크),,일반,58,77
Sep-18,힐튼,기타,더블(큰잔),,일반,92,118
Sep-18,힐튼,기타,VIP용 쿠키,,일반,24,83
Sep-18,힐튼,기타,ADD-SUGAR,,일반,57,63
Sep-18,힐튼,기타,VIP용 초콜릿,,일반,82,478
Sep-18,힐튼,기타,연하게,,VIP,48,50
Sep-18,힐튼,기타,사탕,,일반,22,75
Sep-18,힐튼,기타,2인 식사,,일반,245,246
Sep-18,힐튼,기타,정관장 홍삼원골드,,일반,139,213
Sep-18,힐튼,기타,진하게,,일반,18,18
Sep-18,힐튼,기타,목캔디,,일반,52,138
Sep-18,힐튼,기타,1인 식사,,일반,35,35
Sep-18,힐튼,기타,믹스넛(혼합땅콩),,VIP,273,12865
Sep-18,힐튼,기타,VIP용 홍삼한뿌리,,일반,188,326
Sep-18,힐튼,기타,페리에워터(BOTTLE),,일반,310,388
Sep-18,힐튼,기타,물수건(HOT),물수건,일반,417,453
Sep-18,힐튼,기타,아몬드,,일반,171,217
Sep-18,힐튼,기타,"광동쌍화탕(VIP,COLD)",,일반,15,23
Sep-18,힐튼,기타,NO-SUGAR,,일반,131,144
Sep-18,힐튼,기타,비타500(180ML),,일반,196,493
Sep-18,힐튼,기타,호두,,일반,33,44
Sep-18,힐튼,기타,얼음잔,,일반,158,220
Sep-18,힐튼,기타,NO-ICE,,일반,14,15
Sep-18,힐튼,기타,에비앙생수(330ML),,일반,928,1428
Oct-18,힐튼,숲/샌드위치,참치클럽샌드위치,Tuna Club Sandwich(참치클럽샌드위치),일반,785,1065
Oct-18,힐튼,숲/샌드위치,후라이드 에그(2알),Fried Egg,VIP,208,249
Oct-18,힐튼,숲/샌드위치,베이컨토마토샌드위치,Sandwich with Bacon and Tomato(베이컨토마토샌드위치),일반,591,869
Oct-18,힐튼,숲/샌드위치,세븐럭샌드위치&딸기요거트,Seven Luck Sandwich & Strawberry Yogurt,일반,30,30
Oct-18,힐튼,숲/샌드위치,활전복죽,Rice Porridge with Abalone(활전복죽),일반,2094,2112
Oct-18,힐튼,숲/샌드위치,세븐럭샌드위치,7 Luck Sandwich(세븐럭샌드위치),일반,650,671
Oct-18,힐튼,라이스류,마파두부,Stir-fried Tofu with Minced Meat in Hot Sauce(마파두부),일반,2377,2381
Oct-18,힐튼,라이스류,의정부부대두루치기(VIP용),,VIP,7,13
Oct-18,힐튼,라이스류,유산슬덮밥,Rice With Stir-Fried Mixed Seafood and Vegetables(유산슬덮밥),일반,532,532
Oct-18,힐튼,라이스류,소고기카레라이스,Beef Curry Rice(비프카레라이스),일반,985,988
Oct-18,힐튼,라이스류,아욱국정식,Soybean Paste Soup with Curled Mallow(아욱국정식),일반,1383,1387
Oct-18,힐튼,라이스류,나주곰탕,NaJu Beef Bone Soup(나주곰탕),일반,2841,2842
Oct-18,힐튼,라이스류,새우볶음밥,Fried Shrimp Rice(새우볶음밥),일반,2446,2456
Oct-18,힐튼,라이스류,LA 갈비정식(VIP),Marinated and Grilled LA Beef ribs(LA갈비정식),VIP,347,357
Oct-18,힐튼,라이스류,매운팔보채덮밥,Rice Topped with Stir-Fried Mixed Seafood and Vegetables(매운팔보채덮밥),일반,1235,1235
Oct-18,힐튼,라이스류,알탕정식,Spicy Fish Roe Stew(알탕정식),일반,1530,1531
Oct-18,힐튼,라이스류,육개장,Hot Spicy Meat Stew with Dumpling(육개장만두),일반,308,310
Oct-18,힐튼,라이스류,장어덮밥,Rice with Grilled Eel(장어덮밥정식),일반,1517,1522
Oct-18,힐튼,라이스류,찜닭정식,Braised Chicken(찜닭정식),일반,2029,2035
Oct-18,힐튼,라이스류,현미밥(VIP용),,VIP,45,47
Oct-18,힐튼,라이스류,된장찌개정식,Soybean Paste Stew (된장찌개정식),일반,1613,1616
Oct-18,힐튼,라이스류,카레라이스(비프),Beef Curry Rice(비프카레정식),일반,2684,2691
Oct-18,힐튼,라이스류,불고기도시락(VIP용),,VIP,140,172
Oct-18,힐튼,라이스류,떡갈비도시락(VIP용),,VIP,93,157
Oct-18,힐튼,라이스류,자연송이전복볶음(VIP용),Stir fried Abalone with Natural pine mushrooms(자연송이전복볶음),VIP,203,205
Oct-18,힐튼,라이스류,햄제육볶음도시락(VIP용),,VIP,54,101
Oct-18,힐튼,라이스류,참치회덮밥,Rice with Sliced Raw Tuna(참치회덮밥),일반,1006,1008
Oct-18,힐튼,라이스류,훈제오리볶음,Stir-fried Smoked Duck(훈제오리볶음),일반,2040,2043
Oct-18,힐튼,라이스류,제육덮밥,Spicy Stir-fried Pork with Rice(제육덮밥),일반,1714,1717
Oct-18,힐튼,라이스류,생선구이정식(VIP용),Grilled fish with Rice(생선구이정식),VIP,265,279
Oct-18,힐튼,면류,신라면,"Korean Ramen(Shin Ramen,신라면)",일반,650,654
Oct-18,힐튼,면류,컵라면&삼각김밥,Cup noodles and Kimbap(컵라면&삼각김밥),일반,1363,1378
Oct-18,힐튼,면류,해산물볶음면,Stir-fried Noodles with Seafood(해산물볶음면),일반,3454,3465
Oct-18,힐튼,VIP안주,육포(VIP용),Beef Jerky,VIP,151,206
Oct-18,힐튼,VIP안주,청포도(VIP),,VIP,29,29
Oct-18,힐튼,VIP안주,메론(VIP용),,VIP,185,212
Oct-18,힐튼,VIP안주,과일치즈(VIP용),,VIP,5,5
Oct-18,힐튼,VIP안주,파인애플(VIP용),,VIP,23,23
Oct-18,힐튼,VIP안주,계절과일(VIP용),Seasonal Fresh Fruits,VIP,1563,1693
Oct-18,힐튼,VIP안주,조각케익(VIP용),Piece of Cake(조각케익),VIP,46,54
Oct-18,힐튼,VIP안주,모둠치즈(VIP용),Assorted Cheese,VIP,66,78
Oct-18,힐튼,VIP안주,배(VIP용),,VIP,103,112
Oct-18,힐튼,VIP안주,웰컴 트레이(H_PIT),Welcome Tray Service,VIP,11,11
Oct-18,힐튼,VIP안주,반시(VIP용),,VIP,116,133
Oct-18,힐튼,VIP안주,귤(VIP),,VIP,4,4
Oct-18,힐튼,VIP안주,수박(VIP),,VIP,13,14
Oct-18,힐튼,VIP안주,전통한과(VIP용),Traditional Korean Sweets,VIP,33,41
Oct-18,힐튼,브랜디,브랜디 온더락(싱글),,일반,20,21
Oct-18,힐튼,브랜디,브랜디워터,,일반,1,2
Oct-18,힐튼,브랜디,헤네시XO스트레이트,,일반,51,73
Oct-18,힐튼,브랜디,브랜디온더락더블,,일반,9,9
Oct-18,힐튼,브랜디,헤네시XO온더락,,일반,21,31
Oct-18,힐튼,브랜디,헤네시XO워터,,일반,6,7
Oct-18,힐튼,위스키,발렌타인17년 온더락,,일반,92,106
Oct-18,힐튼,위스키,발렌타인17년 소다,,일반,69,98
Oct-18,힐튼,위스키,조니워커블루 소다,,일반,15,21
Oct-18,힐튼,위스키,발렌타인17년 스트레이트,,일반,15,21
Oct-18,힐튼,위스키,조니워커블루 워터,,일반,5,10
Oct-18,힐튼,위스키,조니워커블루 스트레이트,,일반,5,11
Oct-18,힐튼,위스키,발렌타인17년 워터,,일반,13,20
Oct-18,힐튼,위스키,조니워커블루 온더락,,일반,114,143
Oct-18,힐튼,레드와인,레드와인,,일반,64,67
Oct-18,힐튼,화이트와인,화이트와인,,일반,20,20
Oct-18,힐튼,맥주,생맥주+믹스넛,,VIP,6,289
Oct-18,힐튼,맥주,아사히,,일반,265,328
Oct-18,힐튼,맥주,생맥주,,VIP,32,2959
Oct-18,힐튼,생과일주스,생과일주스(인삼),,VIP,116,127
Oct-18,힐튼,생과일주스,생과일주스(토마토),,VIP,115,122
Oct-18,힐튼,생과일주스,생과일주스(오렌지),,VIP,170,220
Oct-18,힐튼,생과일주스,생과일주스(키위),,VIP,391,439
Oct-18,힐튼,아이스크림,초코아이스크림,,일반,21,25
Oct-18,힐튼,아이스크림,바닐라아이스크림,,일반,142,167
Oct-18,힐튼,아이스크림,딸기아이스크림,,일반,110,154
Oct-18,힐튼,아이스크림,녹차아이스크림,,일반,45,58
Oct-18,힐튼,주류(일반용),보드카 스트레이트,,일반,38,38
Oct-18,힐튼,주류(일반용),잭다니엘 스트레이트,,일반,2,3
Oct-18,힐튼,주류(일반용),위스키스트레이트(더블),,일반,14,17
Oct-18,힐튼,주류(일반용),보드카 온더락,,일반,2,2
Oct-18,힐튼,주류(일반용),레드와인,,일반,151,163
Oct-18,힐튼,주류(일반용),위스키스트레이트(싱글),,일반,13,17
Oct-18,힐튼,주류(일반용),생맥주+믹스넛,,일반,81,1380
Oct-18,힐튼,주류(일반용),소주 스트레이트,,일반,3,9
Oct-18,힐튼,주류(일반용),화이트와인,,일반,34,43
Oct-18,힐튼,주류(일반용),소주 온더락,,일반,22,23
